epoch,batch_size,embedding_dim,hidden_dim,activate_func,optimizer,learning_rate,l2_regular,dropout_rate,accuracy,precision,recall,f1
100,64,100,100,tanh,adam,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,tanh,adam,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,tanh,adam,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,relu,sgd,0.1,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,relu,sgd,0.1,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,relu,sgd,0.1,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,relu,adam,0.1,0.0,0.0,0.7546728971962616,0.8770491803278688,0.5047169811320755,0.4392523364485981
200,64,100,100,relu,adam,0.1,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,relu,adam,0.1,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,relu,sgd,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,relu,sgd,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,relu,sgd,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,relu,adam,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,relu,adam,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,relu,adam,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,relu,sgd,0.01,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,relu,sgd,0.01,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,relu,sgd,0.01,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,relu,adam,0.01,0.0,0.0,0.705607476635514,0.5625816993464052,0.5448845658033517,0.5455556679138437
200,64,100,100,relu,adam,0.01,0.0,0.0,0.7126168224299065,0.5627899499333976,0.5400503925934607,0.5382712800947245
300,64,100,100,relu,adam,0.01,0.0,0.0,0.6845794392523364,0.5288397048960429,0.5214168522207899,0.5192331694166397
100,64,100,100,relu,sgd,0.01,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,relu,sgd,0.01,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,relu,sgd,0.01,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,relu,adam,0.01,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,relu,adam,0.01,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,relu,adam,0.01,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,relu,sgd,0.001,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,relu,sgd,0.001,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,relu,sgd,0.001,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,relu,adam,0.001,0.0,0.0,0.7149532710280374,0.5775154863552654,0.5542599320285949,0.5561675506595948
200,64,100,100,relu,adam,0.001,0.0,0.0,0.7009345794392523,0.5598470661672911,0.5449431618422594,0.546054157966259
300,64,100,100,relu,adam,0.001,0.0,0.0,0.6869158878504673,0.5414174641148326,0.5324622055549045,0.5324616036782208
100,64,100,100,relu,sgd,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,relu,sgd,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,relu,sgd,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,relu,adam,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,relu,adam,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,relu,adam,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,tanh,sgd,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,tanh,sgd,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,tanh,sgd,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,tanh,adam,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,tanh,adam,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,tanh,adam,0.1,0.0,0.5,0.2476635514018692,0.12383177570093458,0.5,0.19850187265917604
100,64,100,100,tanh,sgd,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,tanh,sgd,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,tanh,sgd,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,tanh,adam,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,tanh,adam,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,tanh,adam,0.1,0.001,0.5,0.2453271028037383,0.12295081967213115,0.4952830188679245,0.19699812382739207
100,64,100,100,tanh,sgd,0.01,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,tanh,sgd,0.01,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,tanh,sgd,0.01,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,tanh,adam,0.01,0.0,0.5,0.6892523364485982,0.5372825186412593,0.5276866283839212,0.5263556409808375
200,64,100,100,tanh,adam,0.01,0.0,0.5,0.6752336448598131,0.5363231006688389,0.5310266026016641,0.5316143762547731
300,64,100,100,tanh,adam,0.01,0.0,0.5,0.7009345794392523,0.5680586080586081,0.5544357201453182,0.5569358178053829
100,64,100,100,tanh,sgd,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,tanh,sgd,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,tanh,sgd,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,tanh,adam,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,tanh,adam,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,tanh,adam,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,tanh,sgd,0.001,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,tanh,sgd,0.001,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,tanh,sgd,0.001,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,tanh,adam,0.001,0.0,0.5,0.7196261682242991,0.5953580699343411,0.5731864525958045,0.5779092702169626
200,64,100,100,tanh,adam,0.001,0.0,0.5,0.6565420560747663,0.5601092896174863,0.5660670338685105,0.5618144209272685
300,64,100,100,tanh,adam,0.001,0.0,0.5,0.7242990654205608,0.5909571655208884,0.5604711121528184,0.5630537098560354
100,64,100,100,tanh,sgd,0.001,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,tanh,sgd,0.001,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,tanh,sgd,0.001,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,tanh,adam,0.001,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,tanh,adam,0.001,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,tanh,adam,0.001,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,relu,sgd,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,relu,sgd,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,relu,sgd,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,relu,adam,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,relu,adam,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,relu,adam,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,relu,sgd,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,relu,sgd,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,relu,sgd,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,relu,adam,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,relu,adam,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,relu,adam,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,relu,sgd,0.01,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,relu,sgd,0.01,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,relu,sgd,0.01,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,relu,adam,0.01,0.0,0.5,0.7102803738317757,0.5713235294117647,0.5511543419664829,0.5527690700104493
200,64,100,100,relu,adam,0.01,0.0,0.5,0.7032710280373832,0.5626109598769085,0.5464959568733153,0.5477230556734313
300,64,100,100,relu,adam,0.01,0.0,0.5,0.7149532710280374,0.5825219473264166,0.560588304230634,0.5637032085561497
100,64,100,100,relu,sgd,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,relu,sgd,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,relu,sgd,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,relu,adam,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,relu,adam,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,relu,adam,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,relu,sgd,0.001,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,relu,sgd,0.001,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,relu,sgd,0.001,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,relu,adam,0.001,0.0,0.5,0.677570093457944,0.532183908045977,0.5262510254306809,0.5260471834376504
200,64,100,100,relu,adam,0.001,0.0,0.5,0.7242990654205608,0.5932348901098901,0.5636352982538381,0.5669353455667981
300,64,100,100,relu,adam,0.001,0.0,0.5,0.7009345794392523,0.5680586080586081,0.5544357201453182,0.5569358178053829
100,64,100,100,relu,sgd,0.001,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,relu,sgd,0.001,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,relu,sgd,0.001,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,100,relu,adam,0.001,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,100,relu,adam,0.001,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,100,relu,adam,0.001,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,tanh,sgd,0.1,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,200,tanh,sgd,0.1,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,tanh,sgd,0.1,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,tanh,adam,0.1,0.0,0.0,0.2476635514018692,0.12383177570093458,0.5,0.19850187265917604
200,64,100,200,tanh,adam,0.1,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,tanh,adam,0.1,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,tanh,sgd,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,200,tanh,sgd,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,tanh,sgd,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,tanh,adam,0.1,0.001,0.0,0.2476635514018692,0.12383177570093458,0.5,0.19850187265917604
200,64,100,200,tanh,adam,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,tanh,adam,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,tanh,sgd,0.01,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,200,tanh,sgd,0.01,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,tanh,sgd,0.01,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,tanh,adam,0.01,0.0,0.0,0.6892523364485982,0.546953046953047,0.53717918668698,0.5378007291387557
200,64,100,200,tanh,adam,0.01,0.0,0.0,0.705607476635514,0.5625816993464052,0.5448845658033517,0.5455556679138437
300,64,100,200,tanh,adam,0.01,0.0,0.0,0.7102803738317757,0.5527073732718895,0.5321692253603656,0.5279467748247767
100,64,100,200,tanh,sgd,0.01,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,200,tanh,sgd,0.01,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,tanh,sgd,0.01,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,tanh,adam,0.01,0.001,0.0,0.6869158878504673,0.5686495983935743,0.5641040665651001,0.5658703485027402
200,64,100,200,tanh,adam,0.01,0.001,0.0,0.7032710280373832,0.5756750987298538,0.5623168873784132,0.5655100197437309
300,64,100,200,tanh,adam,0.01,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,tanh,sgd,0.001,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,200,tanh,sgd,0.001,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,tanh,sgd,0.001,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,tanh,adam,0.001,0.0,0.0,0.6985981308411215,0.5627890627890628,0.5497187390132428,0.5517014590894698
200,64,100,200,tanh,adam,0.001,0.0,0.0,0.7219626168224299,0.5850046902220039,0.555754131020743,0.5573555356630715
300,64,100,200,tanh,adam,0.001,0.0,0.0,0.6985981308411215,0.5541681461316921,0.540226180710184,0.5406005841092335
100,64,100,200,tanh,sgd,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,200,tanh,sgd,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,tanh,sgd,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,tanh,adam,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,200,tanh,adam,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,tanh,adam,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,relu,sgd,0.1,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,200,relu,sgd,0.1,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,relu,sgd,0.1,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,relu,adam,0.1,0.0,0.0,0.75,0.3758782201405152,0.4984472049689441,0.42857142857142855
200,64,100,200,relu,adam,0.1,0.0,0.0,0.75,0.3758782201405152,0.4984472049689441,0.42857142857142855
300,64,100,200,relu,adam,0.1,0.0,0.0,0.75,0.3758782201405152,0.4984472049689441,0.42857142857142855
100,64,100,200,relu,sgd,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,200,relu,sgd,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,relu,sgd,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,relu,adam,0.1,0.001,0.0,0.25,0.4568627450980392,0.4983886089300363,0.20389395914819647
200,64,100,200,relu,adam,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,relu,adam,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,relu,sgd,0.01,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,200,relu,sgd,0.01,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,relu,sgd,0.01,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,relu,adam,0.01,0.0,0.0,0.7079439252336449,0.5330084540412471,0.5179596859252315,0.5076158483272744
200,64,100,200,relu,adam,0.01,0.0,0.0,0.7032710280373832,0.5502283105022829,0.533839212469237,0.5318294962231812
300,64,100,200,relu,adam,0.01,0.0,0.0,0.7079439252336449,0.5374993498725751,0.521123872026251,0.5124973802429312
100,64,100,200,relu,sgd,0.01,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,200,relu,sgd,0.01,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,relu,sgd,0.01,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,relu,adam,0.01,0.001,0.0,0.7009345794392523,0.5506445672191529,0.5354506035392007,0.5343397252821978
200,64,100,200,relu,adam,0.01,0.001,0.0,0.7102803738317757,0.5490196078431372,0.5290050392593459,0.5234195402298851
300,64,100,200,relu,adam,0.01,0.001,0.0,0.6962616822429907,0.541687594173782,0.5291808273760694,0.5270637834897322
100,64,100,200,relu,sgd,0.001,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,200,relu,sgd,0.001,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,relu,sgd,0.001,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,relu,adam,0.001,0.0,0.0,0.7032710280373832,0.5681019830028329,0.5528243290753545,0.555097196644158
200,64,100,200,relu,adam,0.001,0.0,0.0,0.6869158878504673,0.5475574712643678,0.5387905777569436,0.5397849462365591
300,64,100,200,relu,adam,0.001,0.0,0.0,0.6915887850467289,0.5327306211284112,0.522911051212938,0.5197878416972664
100,64,100,200,relu,sgd,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,200,relu,sgd,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,relu,sgd,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,relu,adam,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,200,relu,adam,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,relu,adam,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,tanh,sgd,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,200,tanh,sgd,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,tanh,sgd,0.1,0.0,0.5,0.7593457943925234,0.8788235294117648,0.5141509433962265,0.4585804993675006
100,64,100,200,tanh,adam,0.1,0.0,0.5,0.2476635514018692,0.12383177570093458,0.5,0.19850187265917604
200,64,100,200,tanh,adam,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,tanh,adam,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,tanh,sgd,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,200,tanh,sgd,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,tanh,sgd,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,tanh,adam,0.1,0.001,0.5,0.2476635514018692,0.12383177570093458,0.5,0.19850187265917604
200,64,100,200,tanh,adam,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,tanh,adam,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,tanh,sgd,0.01,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,200,tanh,sgd,0.01,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,tanh,sgd,0.01,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,tanh,adam,0.01,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,100,200,tanh,adam,0.01,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,100,200,tanh,adam,0.01,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,100,200,tanh,sgd,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
